name;open;high;low;close;volume;marketCap;timestamp
"2781";0.6616333683;0.6627505242;0.5987934639;0.610418298;9692510687.68;32966004671.84;"2023-12-11T00:00:00.000Z"
"2781";0.6103619572;0.6284131232;0.5833828318;0.6135175377;8633504266.19;33169837560.97;"2023-12-18T00:00:00.000Z"
"2781";0.6135034305;0.6557692119;0.6083865381;0.6149412216;9454508904.81;33283785350.86;"2023-12-25T00:00:00.000Z"
"2781";0.6156559565;0.6386270732;0.538765645;0.5517405422;10145462864.91;29910096169.14;"2024-01-01T00:00:00.000Z"
"2781";0.5517160942;0.6223402764;0.5506751899;0.5762326164;11363537592.59;31270312553.37;"2024-01-08T00:00:00.000Z"
"2781";0.5761553512;0.5884604947;0.5239365634;0.5461110369;6427950250.68;29675585018.2;"2024-01-15T00:00:00.000Z"
"2781";0.5462161528;0.5486381831;0.4975452058;0.5240936058;6289357830.32;28497334190.2;"2024-01-22T00:00:00.000Z"
"2781";0.5240883719;0.5395769881;0.4903467369;0.5032881922;7246719884.76;27397092102.13;"2024-01-29T00:00:00.000Z"
"2781";0.503243586;0.5353353081;0.4982325984;0.5260843031;5723753401.09;28675260873.43;"2024-02-05T00:00:00.000Z"
"2781";0.5261020241;0.5784599752;0.5148927355;0.5569030762;8191753826.88;30383851331.45;"2024-02-12T00:00:00.000Z"
"2781";0.5569206189;0.5744642066;0.5267097426;0.5424247352;7899266664.86;29613270171.04;"2024-02-19T00:00:00.000Z"
"2781";0.5424357803;0.6495140461;0.5292327673;0.6270719011;16999168081.11;34278278017.26;"2024-02-26T00:00:00.000Z"
"2781";0.6271682855;0.66851023;0.5502353463;0.6084322282;19174684603.16;33302773671.38;"2024-03-04T00:00:00.000Z"
"2781";0.6084162399;0.7421258934;0.5895977253;0.6192317833;24501839925.2;33934018894.2;"2024-03-11T00:00:00.000Z"
"2781";0.6192317833;0.6642266567;0.5708743221;0.6329498525;16333257812.28;34739163804.9;"2024-03-18T00:00:00.000Z"
"2781";0.6329533326;0.6592964933;0.6048366719;0.6292254905;11289828840.69;34571158666.17;"2024-03-25T00:00:00.000Z"
"2781";0.6292254905;0.6320357626;0.5635697204;0.5948336258;11116094994.36;32746598127.04;"2024-04-01T00:00:00.000Z"
"2781";0.5948351762;0.641257769;0.4336342249;0.5042584038;17660266709.32;27794218119.42;"2024-04-08T00:00:00.000Z"
"2781";0.5042501994;0.5366102618;0.4690067148;0.5246801478;11761981894.72;28924955275.71;"2024-04-15T00:00:00.000Z"
"2781";0.5246762994;0.5691300368;0.5094550483;0.5103769986;8337122079.08;28191052606.13;"2024-04-22T00:00:00.000Z"
"2781";0.5103754241;0.5401413164;0.4802075815;0.529783876;7689878912.53;29263355596.12;"2024-04-29T00:00:00.000Z"
"2781";0.5297885727;0.5688805444;0.4974472512;0.499475422;6952927972.9;27650548006.25;"2024-05-06T00:00:00.000Z"
"2781";0.499475422;0.5288697979;0.4879190056;0.5096614267;6414294367.69;28178645674.56;"2024-05-13T00:00:00.000Z"
"2781";0.5096614267;0.5561178614;0.507495974;0.5282114549;9237506573.37;29279012242.08;"2024-05-20T00:00:00.000Z"
"2781";0.5282114549;0.5399296452;0.5092866447;0.5134816466;7187451191.03;28472741617.34;"2024-05-27T00:00:00.000Z"
"2781";0.5134755859;0.5306640732;0.4636008584;0.4985828045;8535967202.82;27674416129.73;"2024-06-03T00:00:00.000Z"
"2781";0.4986024357;0.5051656609;0.4646848322;0.4888320775;7621717732.57;27164625233.5;"2024-06-10T00:00:00.000Z"
"2781";0.4888136583;0.5191423415;0.4772831761;0.4794885888;8249118114.89;26668285443.74;"2024-06-17T00:00:00.000Z"
"2781";0.4794987798;0.4812981832;0.4635967666;0.4754826521;6647628653.69;26478833691.99;"2024-06-24T00:00:00.000Z"
"2781";0.4754722403;0.4877254547;0.3911394723;0.4198230598;8089113640.01;23393827164.85;"2024-07-01T00:00:00.000Z"
"2781";0.4198026126;0.5635793937;0.404670057;0.5228627843;10616772157.63;29178535176.36;"2024-07-08T00:00:00.000Z"
"2781";0.5227342038;0.636643537;0.5211588356;0.5974669768;17204002307.53;33404772021.67;"2024-07-15T00:00:00.000Z"
"2781";0.5974795491;0.6321554796;0.5842763954;0.6019465912;11259624588.75;33685321446.06;"2024-07-22T00:00:00.000Z"
"2781";0.6019442192;0.6579108403;0.5164283817;0.5233964074;12205387707.44;29309788932.99;"2024-07-29T00:00:00.000Z"
"2781";0.5233957805;0.6416193806;0.4334920341;0.5529324544;20116143836.14;31021863580.63;"2024-08-05T00:00:00.000Z"
"2781";0.5529314084;0.5831127675;0.5521628812;0.5638752537;7164032072.93;31640690553.26;"2024-08-12T00:00:00.000Z"
"2781";0.5638736982;0.6304442886;0.5623202351;0.6001835289;8238876821.83;33718501284.19;"2024-08-19T00:00:00.000Z"
"2781";0.6001859099;0.6021874132;0.5448002254;0.5479904299;7115678879.89;30825091015.08;"2024-08-26T00:00:00.000Z"
"2781";0.5479864092;0.5720516084;0.5058957223;0.5292905838;6792253062.82;29815703245.62;"2024-09-02T00:00:00.000Z"
"2781";0.5293100258;0.5985774155;0.5239286523;0.5709745671;8114325343.04;32194984842.15;"2024-09-09T00:00:00.000Z"
"2781";0.5709745671;0.6099915445;0.5607215342;0.5876209728;7748659556.6;33162100421.1;"2024-09-16T00:00:00.000Z"
"2781";0.5876209728;0.6622055488;0.5768853154;0.6419469007;9879946684.37;36311025791.43;"2024-09-23T00:00:00.000Z"
"2781";0.6419454099;0.6524109709;0.5100857258;0.5335916946;12419637705.09;30182145760.97;"2024-09-30T00:00:00.000Z"
"2781";0.5335924698;0.5453613106;0.5216372884;0.5315403677;6896634533.98;30109176112.99;"2024-10-07T00:00:00.000Z"
"2781";0.5315410924;0.5641158267;0.528406984;0.5476515707;7191986291.5;31054674822.1;"2024-10-14T00:00:00.000Z"
"2781";0.5476393321;0.5594415897;0.4935850675;0.5163814224;6888911279.72;29336590597.98;"2024-10-21T00:00:00.000Z"
"2781";0.5163814224;0.5303097317;0.4936523348;0.5029313039;7419872208.3;28601030708.22;"2024-10-28T00:00:00.000Z"
"2781";0.5029313039;0.6160421886;0.496788286;0.5893823021;13088855104.7;33517383371.1;"2024-11-04T00:00:00.000Z"
"2781";0.5893823021;1.256743942;0.5720236265;1.0543353752;78828815487.8;60025087547.81;"2024-11-11T00:00:00.000Z"
"2781";1.0543435424;1.6216148206;1.0543139839;1.4324108501;90490904528.09;81624797886.49;"2024-11-18T00:00:00.000Z"
"2781";1.4324132229;2.339640559;1.2948045699;2.3202227638;89897197877.5;132401816051.76;"2024-11-25T00:00:00.000Z"
"2781";2.3067278691;2.8648524328;2.1889718231;2.5666424085;0;0;"2024-12-02T00:00:00Z"